,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
1080,Павел Русаков,realtor,https://www.cian.ru/sale/flat/301039188/,Москва,sale,flat,3,4,1,30.9,-1,0,5200000,,,47,Подольск,
1081,Московский Союз Недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/292204416/,Москва,sale,flat,4,16,1,18.5,-1,0,5200000,Ярославский,Ярославское шоссе,116К2,ВДНХ,
1082,Илья Лыжков,realtor,https://www.cian.ru/sale/flat/298465782/,Москва,sale,flat,5,5,1,30.2,-1,0,5200000,с. Кленово, Мичурина,3,,
1083,Денис Каргин,realtor,https://www.cian.ru/sale/flat/293859596/,Москва,sale,flat,2,5,1,20.6,-1,0,5230000,Марфино,Гостиничная ,5,Окружная,
1084,Елена Форман,realtor,https://www.cian.ru/sale/flat/296342825/,Москва,sale,flat,6,6,1,30.0,-1,0,5249999,Восточное Измайлово,Первомайская ,126,Первомайская,
1085,Дмитрий Дмитриев,realtor,https://www.cian.ru/sale/flat/300879496/,Москва,sale,flat,4,5,1,18.9,-1,0,5250000,Очаково-Матвеевское,Рябиновая ,45К2,Озёрная,
1086,Ольга Кузнецова,realtor,https://www.cian.ru/sale/flat/301423882/,Москва,sale,flat,2,16,1,22.4,-1,0,5250000,Отрадное, Римского-Корсакова,14,Отрадное,
1087,Capital Mars,real_estate_agent,https://www.cian.ru/sale/flat/281954303/,Москва,sale,flat,1,12,1,23.0,-1,0,5333000,Ивановское,Челябинская ,14,Новогиреево,
1088,АРТ,real_estate_agent,https://www.cian.ru/sale/flat/294771543/,Москва,sale,flat,1,16,1,19.0,-1,0,5300000,Ярославский,Ярославское шоссе,116К2,ВДНХ,
1089,ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299925901/,Москва,sale,flat,5,5,1,30.0,-1,0,5390000,,,13,Апрелевка,
1090,Простор-недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/292533826/,Москва,sale,flat,2,6,1,31.0,-1,0,5350000,Чертаново Северное,Варшавское шоссе,125,Южная,
1091,Наталья Мишина,realtor,https://www.cian.ru/sale/flat/298276318/,Москва,sale,flat,1,3,1,41.45,-1,0,5400000,, Генерала Донскова,25к6,Апрелевка,Борисоглебское
1092,ИНСТАР Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299884766/,Москва,sale,flat,2,5,1,19.8,-1,0,5445000,Марфино,Гостиничный проезд,8К1,Окружная,
1093,SRG,real_estate_agent,https://www.cian.ru/sale/flat/298822303/,Москва,sale,flat,1,4,1,40.4,-1,0,5499000,, Ирландская,4к2,Подольск,Ирландский квартал
1094,ГОРОДА,real_estate_agent,https://www.cian.ru/sale/flat/298574101/,Москва,sale,flat,5,5,1,36.1,-1,0,5499000,, Юбилейная,12к1,Коммунарка,
1095,Елена Токмаджян,realtor,https://www.cian.ru/sale/flat/300718061/,Москва,sale,flat,4,5,-1,27.0,-1,0,5500000,Даниловский,Автозаводская ,17К1,,
1096,Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/298901242/,Москва,sale,flat,2,3,1,45.4,-1,0,5539000,, Генерала Донскова,27к1,Апрелевка,Борисоглебское
1097,Capital Mars,real_estate_agent,https://www.cian.ru/sale/flat/298790582/,Москва,sale,flat,2,8,1,16.3,-1,0,5500000,Савеловский,Бутырская ,53К3,Дмитровская,
1098,Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/300433015/,Москва,sale,flat,1,5,1,21.0,-1,0,5500000,Пресненский,Новопресненский переулок,7С2,Краснопресненская,
1099,Наталья Мишина,realtor,https://www.cian.ru/sale/flat/298277022/,Москва,sale,flat,3,3,1,41.5,-1,0,5500000,, Генерала Донскова,25к6,Апрелевка,Борисоглебское
1100,Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/298554169/,Москва,sale,flat,1,3,1,45.3,-1,0,5527000,, Генерала Донскова,27к1,Апрелевка,Борисоглебское
1101,БЭСТ ФАКТОРИ НЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/298465903/,Москва,sale,flat,2,3,1,37.6,-1,0,5500000,, Генерала Донскова,29к4,Апрелевка,Борисоглебское
1102,Кремлёвские Ключи,real_estate_agent,https://www.cian.ru/sale/flat/299105794/,Москва,sale,flat,12,12,-1,34.2,-1,0,5500000,Чертаново Южное, Подольских Курсантов,2к1,Пражская,
1103,Елена Мирова,realtor,https://www.cian.ru/sale/flat/299743847/,Москва,sale,flat,1,7,1,26.4,-1,0,5500000,Южнопортовый,1-я Дубровская ,14,Дубровка,
1104,Самолет Плюс Москва,real_estate_agent,https://www.cian.ru/sale/flat/301160669/,Москва,sale,flat,4,6,1,15.9,-1,0,5500000,Вешняки,аллея Первой Маевки,15с1,Вешняки,
1105,Upright Estate,real_estate_agent,https://www.cian.ru/sale/flat/296573878/,Москва,sale,flat,2,3,1,35.0,-1,0,5500000,, Вышгородская,14,Апрелевка,Борисоглебское
1106,Самолет Плюс Москва,real_estate_agent,https://www.cian.ru/sale/flat/299777079/,Москва,sale,flat,1,4,1,33.4,-1,0,5600000,, Ирландская,4к1,Подольск,Ирландский квартал
1107,UNO-Estate,real_estate_agent,https://www.cian.ru/sale/flat/296522814/,Москва,sale,flat,4,4,1,15.0,-1,0,5600000,Соколиная гора,Щербаковская ,41А,Семёновская,
1108,Юлия Шульга,realtor,https://www.cian.ru/sale/flat/300728874/,Москва,sale,flat,4,4,1,40.0,-1,0,5600000,, Ирландская,4к1,Подольск,Ирландский квартал
1109,Денис Каргин,realtor,https://www.cian.ru/sale/flat/294973123/,Москва,sale,flat,3,3,1,22.7,-1,0,5649000,Головинский,Солнечногорский проезд,17,Моссельмаш,
1110,ГОРОДА,real_estate_agent,https://www.cian.ru/sale/flat/297265190/,Москва,sale,flat,8,9,1,36.0,-1,0,5695000,Южное Тушино, Свободы,35С18,Сходненская,
1111,Елена Колокольцева,realtor,https://www.cian.ru/sale/flat/296484240/,Москва,sale,flat,6,9,1,19.0,-1,0,5699000,,проспект Куприна,38к2,Бунинская аллея,Эко Бунино
1112,Денис Каргин,realtor,https://www.cian.ru/sale/flat/294230460/,Москва,sale,flat,2,3,1,23.1,-1,0,5699999,Головинский,Солнечногорский проезд,17,Моссельмаш,
1113,ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/296486978/,Москва,sale,flat,1,14,1,20.7,-1,0,5700000,Братеево,Ключевая ,10К2,Алма-Атинская,
1114,ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/297971520/,Москва,sale,flat,1,6,-1,43.0,-1,0,5700000,Басманный,Большая Почтовая ,18/20К6,Электрозаводская,
1115,Самолет плюс Троицк,real_estate_agent,https://www.cian.ru/sale/flat/299416462/,Москва,sale,flat,2,4,1,36.6,-1,0,5700000,, Ирландская,4к1,Подольск,Ирландский квартал
1116,Адрес,real_estate_agent,https://www.cian.ru/sale/flat/296939878/,Москва,sale,flat,5,6,1,16.2,-1,0,5700000,Перово, 2-я Энтузиастов,5к39,Андроновка,
1117,СмениКварти.Ру,real_estate_agent,https://www.cian.ru/sale/flat/277531258/,Москва,sale,flat,8,9,1,27.6,-1,0,5700000,Южное Тушино, Свободы,35С18,Сходненская,
1118,ИНСТАР Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299880337/,Москва,sale,flat,3,5,1,19.4,-1,0,5723000,Марфино,Гостиничный проезд,6К2,Окружная,
1119,Елена Бурлакова,realtor,https://www.cian.ru/sale/flat/295055602/,Москва,sale,flat,3,3,1,35.7,-1,0,5700000,, Десятинная,23,Апрелевка,Борисоглебское
1120,Денис Каргин,realtor,https://www.cian.ru/sale/flat/294972720/,Москва,sale,flat,2,3,1,23.0,-1,0,5799999,Головинский,Солнечногорский проезд,17,Моссельмаш,
1121,Самолет Плюс Москва,real_estate_agent,https://www.cian.ru/sale/flat/300737127/,Москва,sale,flat,3,5,1,30.3,-1,0,5800000,,,,,
1122,Подмосковные вечера,real_estate_agent,https://www.cian.ru/sale/flat/275040150/,Москва,sale,flat,4,4,1,38.4,-1,0,5800000,, Центральная,33,Крёкшино,
1123,Михаил Максимов,realtor,https://www.cian.ru/sale/flat/297382103/,Москва,sale,flat,1,3,1,42.0,-1,0,5800000,, Генерала Донскова,21к4,Апрелевка,Борисоглебское
1124,Октябрьская,real_estate_agent,https://www.cian.ru/sale/flat/292311184/,Москва,sale,flat,4,5,1,31.3,-1,0,5890000,Новая Москва, Лесная,87,Тёплый Стан,
1125,ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/297250645/,Москва,sale,flat,2,7,1,43.7,-1,0,5970000,,,к5Б,Крёкшино,Эдельвейс ЖК
1126,ЕСН,real_estate_agent,https://www.cian.ru/sale/flat/297954187/,Москва,sale,flat,1,7,1,30.0,-1,0,5900000,Сокольники,Малая Остроумовская ,1/10,Сокольники,
1127,Анна Смирнова,realtor,https://www.cian.ru/sale/flat/297496940/,Москва,sale,flat,3,14,-1,40.0,-1,0,5900000,Зябликово,Ореховый бульвар,61К1,Красногвардейская,
1128,Астория,real_estate_agent,https://www.cian.ru/sale/flat/297089589/,Москва,sale,flat,4,5,1,30.4,-1,0,5999000,, Центральная,4,Подольск,
1129,Октябрьская,real_estate_agent,https://www.cian.ru/sale/flat/301544259/,Москва,sale,flat,2,5,1,13.0,-1,0,5900000,Черемушки,Херсонская ,41А,Зюзино,
1130,Мария Бонами,realtor,https://www.cian.ru/sale/flat/299644798/,Москва,sale,flat,6,12,1,42.0,-1,0,5999000,, Гореловская,3,Силикатная,
1131,NOVEL,real_estate_agent,https://www.cian.ru/sale/flat/301230972/,Москва,sale,flat,5,5,1,40.0,-1,0,5900000,, Жемчужная,1к6,Филатов Луг,Марьино Град
1132,Альбина Полякова,realtor,https://www.cian.ru/sale/flat/301322263/,Москва,sale,flat,9,9,1,20.0,-1,0,5950000,,проспект Новосередневский,17к1,Филатов Луг,Середневский лес
1133,НДВ,real_estate_agent,https://www.cian.ru/sale/flat/295982641/,Москва,sale,flat,1,3,1,19.2,-1,0,5990000,Головинский,Солнечногорский проезд,17,Моссельмаш,
1134,Анна Мирошниченко,realtor,https://www.cian.ru/sale/flat/297261517/,Москва,sale,flat,2,3,1,15.7,-1,0,5900000,Вешняки,аллея Первой Маевки,15с3,Вешняки,
1135,Денис Каргин,realtor,https://www.cian.ru/sale/flat/300667437/,Москва,sale,flat,3,5,1,20.3,-1,0,5999999,Марфино,Гостиничная ,5,Окружная,
1136,ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301562663/,Москва,sale,flat,2,6,1,22.1,-1,0,6000000,Вешняки,аллея Первой Маевки,15с1,Вешняки,
1137,Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/301504018/,Москва,sale,flat,3,3,1,48.8,-1,0,6000000,, Генерала Донскова,23к1,Апрелевка,Борисоглебское
1138,Дeльта,real_estate_agent,https://www.cian.ru/sale/flat/301497888/,Москва,sale,flat,3,5,-1,30.1,-1,0,6000000,Котловка,Нагорная ,29К4,Нагорная,
1139,Сергей Балашов,realtor,https://www.cian.ru/sale/flat/297983334/,Москва,sale,flat,5,12,1,41.3,-1,0,6000000,, Гореловская,3,Силикатная,
1140,Наталья Мишина,realtor,https://www.cian.ru/sale/flat/298278053/,Москва,sale,flat,3,3,1,46.5,-1,0,6080000,, Генерала Донскова,25к6,Апрелевка,Борисоглебское
1141,Наталья Мишина,realtor,https://www.cian.ru/sale/flat/298296912/,Москва,sale,flat,1,3,1,46.47,-1,0,6050000,, Генерала Донскова,25к5,Апрелевка,Борисоглебское
1142,Наталья Мишина,realtor,https://www.cian.ru/sale/flat/298277557/,Москва,sale,flat,2,3,1,46.5,-1,0,6080000,, Генерала Донскова,25к6,Апрелевка,Борисоглебское
1143,Виктор Мягкий,realtor,https://www.cian.ru/sale/flat/298062136/,Москва,sale,flat,2,4,1,30.1,-1,0,6050000,, Парковая,11,Крёкшино,
1144,ХОРЕКА ИНВЕСТ,real_estate_agent,https://www.cian.ru/sale/flat/299691408/,Москва,sale,flat,2,4,1,13.8,-1,0,6100000,Аэропорт,Большой Коптевский проезд,3С1,Красный Балтиец,
1145,Наталья Мишина,realtor,https://www.cian.ru/sale/flat/298104305/,Москва,sale,flat,2,3,1,46.47,-1,0,6100000,, Генерала Донскова,25к5,Апрелевка,Борисоглебское
1146,Наталья Мишина,realtor,https://www.cian.ru/sale/flat/298358914/,Москва,sale,flat,3,3,1,46.5,-1,0,6100000,, Генерала Донскова,25к5,Апрелевка,Борисоглебское
1147,DREAM HOUSE,real_estate_agent,https://www.cian.ru/sale/flat/256835034/,Москва,sale,flat,3,3,1,34.2,-1,0,6100000,, Борисоглебская Слобода,19,Саларьево,Борисоглебское
1148,Денис Камышанский,realtor,https://www.cian.ru/sale/flat/298819918/,Москва,sale,flat,3,3,1,33.4,-1,0,6100000,, Борисоглебская Слобода,7к2,Апрелевка,Борисоглебское
1149,SKYHOUND,real_estate_agent,https://www.cian.ru/sale/flat/298014479/,Москва,sale,flat,1,3,1,34.2,-1,0,6100000,, Десятинная,2к1,Апрелевка,Борисоглебское
1150,Елена Паршикова,realtor,https://www.cian.ru/sale/flat/295108777/,Москва,sale,flat,3,6,1,29.7,-1,0,6100000,, Жемчужная,1к6,Филатов Луг,Марьино Град
1151,Пилигрим,real_estate_agent,https://www.cian.ru/sale/flat/300928173/,Москва,sale,flat,4,5,1,38.8,-1,0,6100000,,,,,
1152,БЕСТ-Недвижимость на Баррикадной,real_estate_agent,https://www.cian.ru/sale/flat/293493990/,Москва,sale,flat,4,9,1,27.0,-1,0,6128125,Люблино, Верхние Поля,27С2,Братиславская,
1153,Октябрьская,real_estate_agent,https://www.cian.ru/sale/flat/301848086/,Москва,sale,flat,5,5,1,20.0,-1,0,6199000,Марфино,Гостиничный проезд,8К1,Окружная,
1154,Владис,real_estate_agent,https://www.cian.ru/sale/flat/297665778/,Москва,sale,flat,4,9,1,26.8,-1,0,6182125,Люблино, Верхние Поля,27С2,Братиславская,
1155,Наталья Селиванова,realtor,https://www.cian.ru/sale/flat/300533607/,Москва,sale,flat,1,5,1,30.1,-1,0,6190000,,,,,
1156,КомиссиON ВТБ,real_estate_agent,https://www.cian.ru/sale/flat/299376630/,Москва,sale,flat,1,4,1,30.9,-1,0,6150000,,переулок Гаражный,1,Мичуринец,
1157,Елена Мирова,realtor,https://www.cian.ru/sale/flat/299482165/,Москва,sale,flat,1,5,1,52.8,-1,0,6150000,Академический, Винокурова,7/5К2,Академическая,
1158,ID 23264,realtor,https://www.cian.ru/sale/flat/301431563/,Москва,sale,flat,6,12,1,42.5,-1,0,6250000,, Гореловская,3,Силикатная,
1159,Сити Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/296475412/,Москва,sale,flat,1,4,1,15.0,-1,0,6200000,Бабушкинский,Верхоянская ,10,Свиблово,
1160,i-deal,real_estate_agent,https://www.cian.ru/sale/flat/299562394/,Москва,sale,flat,2,8,1,27.0,-1,0,6219000,Таганский,Нижегородская ,32С15а,Калитники,
1161,Самолет Плюс,real_estate_agent,https://www.cian.ru/sale/flat/297948597/,Москва,sale,flat,3,12,1,41.5,-1,0,6200000,, Гореловская,3,Силикатная,
1162,Александр Арно,realtor,https://www.cian.ru/sale/flat/298375255/,Москва,sale,flat,1,2,1,11.0,-1,0,6290000,Басманный,Гороховский переулок,6/1С2,Курская,
1163,БЕСТ-Недвижимость на Баррикадной,real_estate_agent,https://www.cian.ru/sale/flat/290839049/,Москва,sale,flat,2,3,1,34.0,-1,0,6299000,, Борисоглебская Слобода,14,Апрелевка,Борисоглебское
1164,Panorama Realty,real_estate_agent,https://www.cian.ru/sale/flat/293475516/,Москва,sale,flat,5,5,1,34.0,-1,0,6200000,,,,,
1165,Виктория Дускалиева,realtor,https://www.cian.ru/sale/flat/297217531/,Москва,sale,flat,1,3,1,30.7,-1,0,6200000,,,2,Тёплый Стан,
1166,Денис Каргин,realtor,https://www.cian.ru/sale/flat/285374995/,Москва,sale,flat,6,6,1,29.5,-1,0,6299000,Восточное Измайлово,Первомайская ,126,Первомайская,
1167,Римарком Владис,real_estate_agent,https://www.cian.ru/sale/flat/298038792/,Москва,sale,flat,4,4,1,38.8,-1,0,6300000,, Ирландская,4к2,Подольск,Ирландский квартал
1168,АПРИОРИ,real_estate_agent,https://www.cian.ru/sale/flat/301503149/,Москва,sale,flat,2,17,1,35.0,-1,0,6300000,, Текстильщиков,3к1,Троицк,
1169,МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/297145162/,Москва,sale,flat,2,3,1,19.7,-1,0,6300000,Басманный,Большая Почтовая ,38С6,Электрозаводская,
1170,i-deal,real_estate_agent,https://www.cian.ru/sale/flat/299025994/,Москва,sale,flat,2,8,1,27.0,-1,0,6333000,Таганский,Нижегородская ,32С15а,Калитники,
1171,Татьяна Павлова,realtor,https://www.cian.ru/sale/flat/297788536/,Москва,sale,flat,4,5,1,19.0,-1,0,6300000,Солнцево, 50 лет Октября,2К2,Говорово,
1172,Байлар,real_estate_agent,https://www.cian.ru/sale/flat/294946828/,Москва,sale,flat,3,3,1,35.4,-1,0,6300000,, Борисоглебская Слобода,8,Апрелевка,Борисоглебское
1173,Елена Мирова,realtor,https://www.cian.ru/sale/flat/298986136/,Москва,sale,flat,1,1,1,40.4,-1,0,6300000,Басманный, Радио,10С2а,Курская,
1174,СмениКварти.Ру,real_estate_agent,https://www.cian.ru/sale/flat/298451289/,Москва,sale,flat,2,3,1,35.4,-1,0,6300000,, Вышгородская,2,Апрелевка,Борисоглебское
1175,Комета Эстейт,real_estate_agent,https://www.cian.ru/sale/flat/298484887/,Москва,sale,flat,4,6,1,18.0,-1,0,6300000,Пресненский,Электрический переулок,8С1,Белорусская,
1176,НДВ,real_estate_agent,https://www.cian.ru/sale/flat/295670716/,Москва,sale,flat,1,3,1,20.0,-1,0,6307760,Головинский,Солнечногорский проезд,17,Моссельмаш,
1177,UNO-Estate,real_estate_agent,https://www.cian.ru/sale/flat/284009990/,Москва,sale,flat,4,5,1,13.0,-1,0,6300000,Красносельский,Краснопрудная ,22А,Красносельская,
1178,ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300308227/,Москва,sale,flat,17,17,1,25.0,-1,0,6350000,, Генерала Пилипенко,1к1,Коммунарка,Кленовые Аллеи
1179,Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/296478432/,Москва,sale,flat,3,3,1,43.1,-1,0,6350000,, Николинские Ключи,30,Крёкшино,Ново-Никольское
1180,Манхэттен эстейт,real_estate_agent,https://www.cian.ru/sale/flat/284608380/,Москва,sale,flat,1,3,1,32.7,-1,0,6350000,, Десятинная,13,Апрелевка,Борисоглебское
1181,БЕСТ-Недвижимость на Баррикадной,real_estate_agent,https://www.cian.ru/sale/flat/279800832/,Москва,sale,flat,1,9,1,30.0,-1,0,6370000,Люблино, Верхние Поля,27С2,Братиславская,
1182,Галина Козлова,realtor,https://www.cian.ru/sale/flat/286210831/,Москва,sale,flat,4,5,1,31.1,-1,0,6350000,Новая Москва, Лесная,81,,
1183,Наталья Мишина,realtor,https://www.cian.ru/sale/flat/298022502/,Москва,sale,flat,3,3,1,49.1,-1,0,6400000,, Генерала Донскова,27к3,Апрелевка,Борисоглебское
1184,Простор-недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/298340835/,Москва,sale,flat,2,3,1,35.3,-1,0,6400000,, Вышгородская,8,Апрелевка,Борисоглебское
1185,На Петровке,real_estate_agent,https://www.cian.ru/sale/flat/300184257/,Москва,sale,flat,2,6,1,24.0,-1,0,6400000,Вешняки,аллея Первой Маевки,15с1,Вешняки,
1186,Доступная Недвижимость Офис Сретенский,real_estate_agent,https://www.cian.ru/sale/flat/299587797/,Москва,sale,flat,1,7,1,32.5,-1,0,6400000,,,к9,Санино,Баркли Медовая Долина ЖК
1187,Новый дом,real_estate_agent,https://www.cian.ru/sale/flat/301612398/,Москва,sale,flat,3,9,1,33.0,-1,0,6500000,, Дзержинского,1,Кокошкино,
1188,Простор-недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299016463/,Москва,sale,flat,4,9,1,26.8,-1,0,6507500,Люблино, Верхние Поля,27С2,Братиславская,
1189,Недвижимость - Ближнее Переделкино,real_estate_agent,https://www.cian.ru/sale/flat/291279672/,Москва,sale,flat,2,7,1,35.5,-1,0,6500000,Марушкинское поселение, Медовая Долина,1к1,,Баркли Медовая долина
1190,ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300759585/,Москва,sale,flat,1,3,1,34.7,-1,0,6500000,, Генерала Трошева,26,Филатов Луг,
1191,EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/299890881/,Москва,sale,flat,4,6,1,22.7,-1,0,6500000,Орехово-Борисово Северное,Домодедовская ,4,Орехово,Аэровилла
1192,Простор-недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/294074358/,Москва,sale,flat,3,6,1,32.0,-1,0,6500000,Чертаново Северное,Варшавское шоссе,125,Южная,
1193,Манхэттен эстейт,real_estate_agent,https://www.cian.ru/sale/flat/284286376/,Москва,sale,flat,2,3,1,45.9,-1,0,6500000,, Генерала Донскова,19к1,Апрелевка,Борисоглебское
1194,Est-a-Tet – Вторичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301291628/,Москва,sale,flat,3,3,1,35.6,-1,0,6500000,, Генерала Донскова,27к4,Апрелевка,Борисоглебское
1195,Владис,real_estate_agent,https://www.cian.ru/sale/flat/298213157/,Москва,sale,flat,1,2,1,31.0,-1,0,6500000,Новая Москва, Центральная,71,Крёкшино,
1196,Татьяна Орешина,realtor,https://www.cian.ru/sale/flat/301436421/,Москва,sale,flat,3,8,1,38.7,-1,0,6500000,,аллея Буковая,14,Коммунарка,Андерсен
1197,UNO - Отдел краткосрочной аренды,real_estate_agent,https://www.cian.ru/sale/flat/299776751/,Москва,sale,flat,1,2,1,37.0,-1,0,6500000,Соколиная гора,Вольная ,25С3,Семёновская,
1198,Андрей Слободский,realtor,https://www.cian.ru/sale/flat/301376083/,Москва,sale,flat,1,5,1,23.0,-1,0,6500000,Савеловский,1-я Хуторская ,2К2,Дмитровская,
1199,Геннадий Бегучев,realtor,https://www.cian.ru/sale/flat/301053065/,Москва,sale,flat,1,9,1,26.0,-1,0,6500000,Ивановское,Малый Купавенский проезд,5К2,Первомайская,
1200,Кутузовский проспект,real_estate_agent,https://www.cian.ru/sale/flat/294948955/,Москва,sale,flat,2,5,1,18.2,-1,0,6500000,Марфино,Гостиничная ,10К5,Окружная,Апартаменты Алтай
1201,Марина Ильина,realtor,https://www.cian.ru/sale/flat/297248368/,Москва,sale,flat,1,5,1,30.0,-1,0,6500000,Марфино,Гостиничная ,10К5,Окружная,Апартаменты Алтай
1202,МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/299237703/,Москва,sale,flat,4,9,-1,31.5,-1,0,6500000,Раменки, Столетова,4,Ломоносовский проспект,
1203,Авенир,real_estate_agent,https://www.cian.ru/sale/flat/300934735/,Москва,sale,flat,3,4,1,37.4,-1,0,6500000,, Ирландская,4к1,Подольск,Ирландский квартал
1204,Александра Тимофеева,realtor,https://www.cian.ru/sale/flat/300296908/,Москва,sale,flat,1,7,1,43.6,-1,0,6500000,, Медовая Долина,1к2,Санино,
1205,ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301358657/,Москва,sale,flat,8,12,1,41.1,-1,0,6550000,, Гореловская,3,Силикатная,
1206,PORTAL ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/297989659/,Москва,sale,flat,4,5,1,36.0,-1,0,6599999,, Прудовая,1а,Щербинка,
1207,Татьяна Попова,realtor,https://www.cian.ru/sale/flat/292147309/,Москва,sale,flat,1,6,1,30.0,-1,0,6600000,, Жемчужная,1к2,Филатов Луг,Марьино Град
1208,Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/299009289/,Москва,sale,flat,4,5,1,16.2,-1,0,6600000,Аэропорт,2-й Амбулаторный проезд,8С3,Красный Балтиец,
1209,Гурам Базадзе,realtor,https://www.cian.ru/sale/flat/300654163/,Москва,sale,flat,16,17,1,36.6,-1,0,6600000,, Текстильщиков,3к2,Крёкшино,
1210,ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/299709724/,Москва,sale,flat,9,9,1,22.0,-1,0,6600000,, Золотошвейная,5,Филатов Луг,Цветочные Поляны
1211,Мечты сбываются,real_estate_agent,https://www.cian.ru/sale/flat/297086326/,Москва,sale,flat,2,8,1,32.2,-1,0,6600000,, Золотошвейная,6,Филатов Луг,Цветочные Поляны
1212,METRAGE,real_estate_agent,https://www.cian.ru/sale/flat/301503681/,Москва,sale,flat,1,14,1,26.3,-1,0,6600000,Северное Бутово,Старобитцевская ,7,Бульвар Дмитрия Донского,
1213,Светлана Ким,realtor,https://www.cian.ru/sale/flat/300121399/,Москва,sale,flat,4,7,1,36.64,-1,0,6600000,, Медовая Долина,1к2,Санино,
1214,НДВ,real_estate_agent,https://www.cian.ru/sale/flat/295685444/,Москва,sale,flat,3,3,1,20.0,-1,0,6609260,Головинский,Солнечногорский проезд,17,Моссельмаш,
1215,Сити Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/296475414/,Москва,sale,flat,1,4,1,19.0,-1,0,6700000,Бабушкинский,Верхоянская ,10,Свиблово,
1216,Владис,real_estate_agent,https://www.cian.ru/sale/flat/297665782/,Москва,sale,flat,5,9,1,29.5,-1,0,6688500,Люблино, Верхние Поля,27С2,Братиславская,
1217,ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299028339/,Москва,sale,flat,3,3,1,34.4,-1,0,6700000,, Героя России Чернышева,5,Филатов Луг,
1218,ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299249033/,Москва,sale,flat,3,3,1,43.6,-1,0,6700000,, Джонатана Свифта,7,Подольск,
1219,Офис на Серпуховской,real_estate_agent,https://www.cian.ru/sale/flat/295334170/,Москва,sale,flat,4,5,1,36.0,-1,0,6699999,, Прудовая,1,Щербинка,
1220,Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/298225520/,Москва,sale,flat,4,4,1,26.0,-1,0,6700000,Аэропорт,2-й Амбулаторный проезд,8С3,Красный Балтиец,
1221,МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/301224161/,Москва,sale,flat,7,7,1,38.1,-1,0,6700000,, Медовая Долина,2,Санино,Баркли Медовая долина
1222,МЕЗОН,real_estate_agent,https://www.cian.ru/sale/flat/301166044/,Москва,sale,flat,17,19,1,35.1,-1,0,6700000,,,40к1,Бунинская аллея,Санрайс
1223,МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/301314881/,Москва,sale,flat,1,5,1,35.4,-1,0,6700000,,,3,Подольск,
1224,Ольга Оводова,realtor,https://www.cian.ru/sale/flat/286148739/,Москва,sale,flat,5,7,1,35.4,-1,0,6700000,,,1к2,Рассказовка,Баркли Медовая Долина ЖК
1225,МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/299248631/,Москва,sale,flat,10,12,1,34.9,-1,0,6700000,,,5,Коммунарка,
1226,Московский Союз Недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/295180835/,Москва,sale,flat,9,16,1,20.0,-1,0,6700000,Отрадное,Алтуфьевское шоссе,2,Владыкино,
